date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:42:18	167774/167774	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:14%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=248	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index913f.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:19	169870/169870	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:16%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=1932	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index4d98-2.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:21	173332/173332	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:16%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=2016	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index0509.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:24	167758/167758	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:19%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=1933	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index41cb.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:25	172887/172887	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:20%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=2932	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexd788.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:27	167772/167772	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:22%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=2933	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index64e1.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:28	33118/33118	---M-Z	200	added ('OK')	image/png	date:Mon,%2023%20Nov%202015%2009:15:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort5.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort5.png	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:42:29	174744/174744	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:26%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=4463	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexcee8.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:30	176174/176174	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:26%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=2935	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index9dc4.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:32	176301/176301	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:28%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=4464	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index43b8.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:34	167800/167800	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:30%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=4874	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index1cc9.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:35	32918/32918	---M-Z	200	added ('OK')	image/png	date:Mon,%2023%20Nov%202015%2009:14:04%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort311.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort311.png	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:42:36	170993/170993	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:31%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=8710	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index3bbe.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:37	172871/172871	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:33%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=692&replytocom=11961	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index3e32.html	(from http://www.shafaetsplanet.com/planetcoding/?p=692)
21:42:39	10075/10075	---M-Z	200	added ('OK')	application/rss+xml	etag:%22783ab1760921e672de6e477912507253-gzip%22	http://www.shafaetsplanet.com/planetcoding/?feed=rss2&p=825	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index1e29.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:39	3696/3696	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2015:42:38%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D825&format=xml	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index9b0f.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:39	3408/3408	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2015:42:38%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D825	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexb755.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:40	33011/33011	---M-Z	200	added ('OK')	image/png	date:Mon,%2023%20Nov%202015%2009:12:35%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort41.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort41.png	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:42:41	110188/110188	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:39%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=825&replytocom=578	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index0be0.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:43	113474/113474	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:40%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=825&replytocom=579	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexf007.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:44	30376/30376	---M-Z	200	added ('OK')	image/png	date:Mon,%2023%20Nov%202015%2009:18:22%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort51.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort51.png	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:42:45	113552/113552	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:41%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=825&replytocom=2873	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexf7ca.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:46	110200/110200	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:42%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=825&replytocom=2885	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexd7fb.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:49	114200/114200	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:46%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=825&replytocom=12409	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexecc5.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:51	110187/110187	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:47%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=825&replytocom=12410	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index9907.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:52	28473/28473	---M-Z	200	added ('OK')	image/png	date:Mon,%2023%20Nov%202015%2009:23:04%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort6.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort6.png	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:42:52	110188/110188	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:46%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=825&replytocom=3044	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index7448.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:54	110198/110198	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:50%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=825&replytocom=15054	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index0d78.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:54	25995/25995	---M-Z	200	added ('OK')	image/png	date:Mon,%2023%20Nov%202015%2009:26:20%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort71.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort71.png	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:42:56	2961/2961	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2015:42:55%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D848	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index95e8.html	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:42:57	3044/3044	---M-Z	200	added ('OK')	application/rss+xml	etag:%22783ab1760921e672de6e477912507253-gzip%22	http://www.shafaetsplanet.com/planetcoding/?feed=rss2&p=848	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index00fd.html	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:42:57	3177/3177	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2015:42:56%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D848&format=xml	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index31ba.html	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:42:58	113524/113524	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:53%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=825&replytocom=55951	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index2748.html	(from http://www.shafaetsplanet.com/planetcoding/?p=825)
21:42:58	24392/24392	---M-Z	200	added ('OK')	image/png	date:Mon,%2023%20Nov%202015%2009:26:37%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort81.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2011/10/topsort81.png	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:43:00	9938/9938	---M-Z	200	added ('OK')	application/rss+xml	etag:%22783ab1760921e672de6e477912507253-gzip%22	http://www.shafaetsplanet.com/planetcoding/?feed=rss2&p=973	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index69be.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:00	3429/3429	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2015:43:00%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D973	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index12cb.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:01	79860/79860	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:42:57%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=848&replytocom=58023	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index07a6.html	(from http://www.shafaetsplanet.com/planetcoding/?p=848)
21:43:02	15623/15623	---M-Z	200	added ('OK')	image/png	date:Sat,%2028%20Nov%202015%2006:01:04%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs1.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs1.png	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:02	3720/3720	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2015:43:01%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D973&format=xml	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexd798.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:03	44257/44257	---M-Z	200	added ('OK')	image/png	date:Sat,%2028%20Nov%202015%2006:11:14%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs21.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs21.png	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:10	49996/49996	---M-Z	200	added ('OK')	image/png	date:Sat,%2028%20Nov%202015%2006:14:03%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs411.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs411.png	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:10	46243/46243	---M-Z	200	added ('OK')	image/png	date:Sat,%2028%20Nov%202015%2006:30:41%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs5.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs5.png	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:10	56393/56393	---M-Z	200	added ('OK')	image/png	date:Sat,%2028%20Nov%202015%2007:18:56%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs61.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs61.png	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:15	105937/105937	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:12%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=444	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index92b3.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:16	37101/37101	---M-Z	200	added ('OK')	image/png	date:Sat,%2028%20Nov%202015%2007:18:59%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs81.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs81.png	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:17	51565/51565	---M-Z	200	added ('OK')	image/png	date:Sat,%2028%20Nov%202015%2007:18:58%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs71.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs71.png	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:18	104094/104094	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:16%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=638	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexb2eb.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:18	81508/81508	---MCZ	200	added ('OK')	image/png	date:Sat,%2028%20Nov%202015%2006:14:45%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs32.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2012/03/dfs32.png	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:20	108146/108146	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:16%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=2946	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index1f9e.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:23	109417/109417	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:19%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=2952	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexd0ba.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:25	106117/106117	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:19%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=3619	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index617d.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:26	108110/108110	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:21%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=3620	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index02ac.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:27	33429/33429	---M-Z	200	added ('OK')	image/png	date:Fri,%2027%20Nov%202015%2017:20:01%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed1.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed1.png	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:29	104079/104079	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:26%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=4449	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index7945.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:30	107592/107592	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:26%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=4946	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index9ac9.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:31	109613/109613	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:27%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=58094	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexb834.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:32	109052/109052	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:30%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=973&replytocom=58453	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexf8f5.html	(from http://www.shafaetsplanet.com/planetcoding/?p=973)
21:43:35	2930/2930	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2015:43:32%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D1927	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index3930.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:35	6555/6555	---M-Z	200	added ('OK')	application/rss+xml	etag:%22783ab1760921e672de6e477912507253-gzip%22	http://www.shafaetsplanet.com/planetcoding/?feed=rss2&p=1927	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexaf53.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:36	38109/38109	---M-Z	200	added ('OK')	image/png	date:Fri,%2027%20Nov%202015%2017:19:58%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed21.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed21.png	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:39	3140/3140	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2015:43:35%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D1927&format=xml	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexcac4.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:40	43610/43610	---M-Z	200	added ('OK')	image/png	date:Fri,%2027%20Nov%202015%2017:24:11%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed4.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed4.png	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:42	118000/118000	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:40%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=1927&replytocom=57794	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexd9c4.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:43	40533/40533	---M-Z	200	added ('OK')	image/png	date:Fri,%2027%20Nov%202015%2017:20:00%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed31.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed31.png	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:43	42180/42180	---M-Z	200	added ('OK')	image/png	date:Fri,%2027%20Nov%202015%2017:28:17%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed51.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/07/floyed51.png	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:43	114857/114857	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:40%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=1927&replytocom=57797	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index5829.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:47	118187/118187	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:44%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=1927&replytocom=58258	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index0815.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:48	119614/119614	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:43%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=1927&replytocom=57834	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexb6f8.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:49	112942/112942	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:43%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=1927&replytocom=57929	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index312b.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:49	112927/112927	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:43%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=1927&replytocom=57801	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index2d8a.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:53	5332/5332	---M-Z	200	added ('OK')	application/rss+xml	etag:%22783ab1760921e672de6e477912507253-gzip%22	http://www.shafaetsplanet.com/planetcoding/?feed=rss2&p=2044	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index74a0.html	(from http://www.shafaetsplanet.com/planetcoding/?p=2044)
21:43:54	2966/2966	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2015:43:52%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D2044	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexbf14.html	(from http://www.shafaetsplanet.com/planetcoding/?p=2044)
21:43:54	115791/115791	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:43:52%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=1927&replytocom=58259	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index73b1.html	(from http://www.shafaetsplanet.com/planetcoding/?p=1927)
21:43:55	3185/3185	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2015:43:54%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D2044&format=xml	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexa99c.html	(from http://www.shafaetsplanet.com/planetcoding/?p=2044)
21:44:00	48829/48829	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2017%20Oct%202014%2004:28:52%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/10/bell1.jpg	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2014/10/bell1.jpg	(from http://www.shafaetsplanet.com/planetcoding/?p=2044)
